Issue,Volume,title,authors,views,citations
499,107,Robust Estimation of Multivariate Location and Scatter in the Presence of Missing Data,"Mike Danilov, Víctor J. Yohai & Ruben H. Zamar",432,12
499,107,Sparse Matrix Graphical Models,Chenlei Leng & Cheng Yong Tang,958,9
499,107,Minimax and Adaptive Prediction for Functional Linear Regression,T. Tony Cai & Ming Yuan,508,18
499,107,Mode Identification of Volatility in Time-Varying Autoregression,Gabriel Chandler & Wolfgang Polonik,253,3
499,107,Mixed Effects Designs: The Symmetry Assumption and Missing Data,Trent Gaugler & Michael G. Akritas,369,2
499,107,"Generalized Measures of Correlation for Asymmetry, Nonlinearity, and Beyond","Shurong Zheng, Ning-Zhong Shi & Zhengjun Zhang",1002,7
499,107,Book Reviews,,301,0
499,107,Correction,,232,0
499,107,Erratum,,210,0
498,107,Nonparametric Bayesian Multiple Imputation for Missing Data Due to Mid-Study Switching of Measurement Methods,Lane F. Burgette & Jerome P. Reiter,1232,5
498,107,"Evaluating the Effect of Training on Wages in the Presence of Noncompliance, Nonemployment, and Missing Outcome Data","Paolo Frumento, Fabrizia Mealli, Barbara Pacini & Donald B. Rubin",1019,17
498,107,Application of Branching Models in the Study of Invasive Species,"Earvin Balderama, Frederic Paik Schoenberg, Erin Murray & Philip W. Rundel",439,7
498,107,Topological Analysis of Variance and the Maxillary Complex,"Giseon Heo, Jennifer Gamble & Peter T. Kim",629,5
498,107,Evaluation of Viable Dynamic Treatment Regimes in a Sequentially Randomized Trial of Advanced Prostate Cancer,"Lu Wang, Andrea Rotnitzky, Xihong Lin, Randall E. Millikan & Peter F. Thall",672,33
498,107,Comment,"Daniel Almirall, Daniel J. Lizotte & Susan A. Murphy",351,6
498,107,Comment,Paul Chaffee & Mark van der Laan,215,0
498,107,Rejoinder,"Lu Wang, Andrea Rotnitzky, Xihong Lin, Randall E. Millikan & Peter F. Thall",244,0
498,107,Does Marriage Boost Men’s Wages?: Identification of Treatment Effects in Fixed Effects Regression Models for Panel Data,Michael E. Sobel,1164,2
498,107,Inference With Interference Between Units in an fMRI Experiment of Motor Inhibition,"Xi Luo, Dylan S. Small, Chiang-Shan R. Li & Paul R. Rosenbaum",386,5
498,107,Evaluating the Effect of Early Versus Late ARV Regimen Change if Failure on an Initial Regimen: Results From the AIDS Clinical Trials Group Study A5095,"Li Li, Joseph J. Eron, Heather Ribaudo, Roy M. Gulick & Brent A. Johnson",229,6
498,107,Meta-Analysis of Rare Binary Adverse Event Data,"Dulal K. Bhaumik, Anup Amatya, Sharon-Lise T. Normand, Joel Greenhouse, Eloise Kaizar, Brian Neelon & Robert D. Gibbons",985,30
498,107,Spatio-Spectral Mixed-Effects Model for Functional Magnetic Resonance Imaging Data,"Hakmook Kang, Hernando Ombao, Crystal Linkletter, Nicole Long & David Badre",565,10
498,107,"Clustering, Spatial Correlations, and Randomization Inference","Thomas Barrios, Rebecca Diamond, Guido W. Imbens & Michal Kolesár",1114,18
498,107,Vast Portfolio Selection With Gross-Exposure Constraints,"Jianqing Fan, Jingjin Zhang & Ke Yu",748,58
498,107,The Variance Profile,"Alessandra Luati, Tommaso Proietti & Marco Reale",540,4
498,107,Inverse Realized Laplace Transforms for Nonparametric Volatility Density Estimation in Jump-Diffusions,Viktor Todorov & George Tauchen,283,3
498,107,Objective Priors for Discrete Parameter Spaces,"James O. Berger, Jose M. Bernardo & Dongchu Sun",481,16
498,107,Bayesian Model Selection in High-Dimensional Settings,Valen E. Johnson & David Rossell,1297,24
498,107,Moderate-Deviation-Based Inference for Random Degeneration in Paired Rank Lists,Peter Hall & Michael G. Schimek,333,9
498,107,Multiple Testing of Composite Null Hypotheses in Heteroscedastic Models,Wenguang Sun & Alexander C. McLain,694,11
498,107,Joint Analysis of Longitudinal Data With Informative Observation Times and a Dependent Terminal Event,"Liuquan Sun, Xinyuan Song, Jie Zhou & Lei Liu",911,20
498,107,Informative Estimation and Selection of Correlation Structure for Longitudinal Data,Jianhui Zhou & Annie Qu,700,22
498,107,Mixture of Regression Models With Varying Mixing Proportions: A Semiparametric Approach,Mian Huang & Weixin Yao,755,15
498,107,Conditional Inference Functions for Mixed-Effects Models With Unspecified Random-Effects Distribution,"Peng Wang, Guei-feng Tsai & Annie Qu",635,10
498,107,DD-Classifier: Nonparametric Classification Procedure Based on DD-Plot,"Jun Li, Juan A. Cuesta-Albertos & Regina Y. Liu",585,31
498,107,A Studentized Permutation Test for the Comparison of Spatial Point Patterns,Ute Hahn,347,11
498,107,Quantile Periodograms,Ta-Hsin Li,483,15
498,107,New Weighted Portmanteau Statistics for Time Series Goodness of Fit Testing,Thomas J. Fisher & Colin M. Gallagher,597,15
498,107,The Geometry of Nonparametric Filament Estimation,"Christopher R. Genovese, Marco Perone-Pacifico, Isabella Verdinelli & Larry Wasserman",308,7
498,107,Smooth Blockwise Iterative Thresholding: A Smooth Fixed Point Estimator Based on the Likelihood’s Block Gradient,Sylvain Sardy,236,1
498,107,"Structured, Sparse Aggregation",Daniel Percival,275,0
498,107,Probabilistic Foundation of Confirmatory Adaptive Designs,"W. Brannath, G. Gutjahr & P. Bauer",464,6
498,107,A Martingale Representation for Matching Estimators,Alberto Abadie & Guido W. Imbens,677,6
498,107,Testing for Trend in the Presence of Autoregressive Error: A Comment,Pierre Perron & Tomoyoshi Yabu,285,2
498,107,Book Reviews,,394,0
497,107,Nonparametric Covariate-Adjusted Association Tests Based on the Generalized Kendall's Tau,"Wensheng Zhu, Yuan Jiang & Heping Zhang",1109,9
497,107,Intrinsic Regression Models for Medial Representation of Subcortical Structures,"Xiaoyan Shi, Hongtu Zhu, Joseph G. Ibrahim, Faming Liang, Jeffrey Lieberman & Martin Styner",406,3
497,107,Modeling Waves of Extreme Temperature: The Changing Tails of Four Cities,Debbie J. Dupuis,667,12
497,107,Adjustment for Missing Confounders Using External Validation Data and Propensity Scores,"Lawrence C. McCandless, Sylvia Richardson & Nicky Best",803,14
497,107,Partially Hidden Markov Model for Time-Varying Principal Stratification in HIV Prevention Trials,"James Y. Dai, Peter B. Gilbert & Benoît R. Mâsse",381,3
497,107,Using Conditional Kernel Density Estimation for Wind Power Density Forecasting,Jooyoung Jeon & James W. Taylor,1124,54
497,107,"Bayesian Inference for Dynamic Treatment Regimes: Mobility, Equity, and Efficiency in Student Tracking",Tristan Zajonc,540,8
497,107,"Bayesian Estimation and Prediction for Inhomogeneous Spatiotemporal Log-Gaussian Cox Processes Using Low-Rank Models, With Application to Criminal Surveillance",Alexandre Rodrigues & Peter J. Diggle,443,6
497,107,MRI Tissue Classification Using High-Resolution Bayesian Hidden Markov Normal Mixture Models,"Dai Feng, Luke Tierney & Vincent Magnotta",402,10
497,107,Bias-Corrected Hierarchical Bayesian Classification With a Selected Subset of High-Dimensional Features,Longhai Li,427,0
497,107,Cross-Dimensional Inference of Dependent High-Dimensional Data,Keyur H. Desai & John D. Storey,1472,6
497,107,Sparse Estimation of Conditional Graphical Models With Application to Gene Networks,"Bing Li, Hyonho Chun & Hongyu Zhao",1148,12
497,107,A Semiparametric Approach to Dimension Reduction,Yanyuan Ma & Liping Zhu,1271,33
497,107,A Valid Matérn Class of Cross-Covariance Functions for Multivariate Random Fields With Any Number of Components,"Tatiyana V. Apanasovich, Marc G. Genton & Ying Sun",354,25
497,107,Multiple Imputation for M-Regression With Censored Covariates,Huixia Judy Wang & Xingdong Feng,571,10
497,107,Information Ratio Test for Model Misspecification in Quasi-Likelihood Inference,"Qian M. Zhou, Peter X.-K. Song & Mary E. Thompson",602,12
497,107,Quantile Regression for Analyzing Heterogeneity in Ultra-High Dimension,"Lan Wang, Yichao Wu & Runze Li",1222,40
497,107,Likelihood-Based Selection and Sharp Parameter Estimation,"Xiaotong Shen, Wei Pan & Yunzhang Zhu",1026,42
497,107,Block Bootstraps for Time Series With Fixed Regressors,Daniel J. Nordman & Soumendra N. Lahiri,371,2
497,107,Semiparametric Double Balancing Score Estimation for Incomplete Data With Ignorable Missingness,"Zonghui Hu, Dean A. Follmann & Jing Qin",456,3
497,107,One-Sided and Two-Sided Tolerance Intervals in General Mixed and Random Effects Models Using Small-Sample Asymptotics,Gaurav Sharma & Thomas Mathew,541,7
497,107,Estimating Space and Space-Time Covariance Functions for Large Data Sets: A Weighted Composite Likelihood Approach,"Moreno Bevilacqua, Carlo Gaetan, Jorge Mateu & Emilio Porcu",927,48
497,107,Modeling Nonstationary Processes Through Dimension Expansion,"Luke Bornn, Gavin Shaddick & James V. Zidek",464,22
497,107,Estimation of Copula Models With Discrete Margins via Bayesian Data Augmentation,Michael S. Smith & Mohamad A. Khaled,940,24
497,107,A Heckman Selection-t Model,Yulia V. Marchenko & Marc G. Genton,608,24
497,107,Estimating Regression Parameters in an Extended Proportional Odds Model,"Ying Qing Chen, Nan Hu, Su-Chun Cheng, Philippa Musoke & Lue Ping Zhao",621,2
497,107,Recursively Imputed Survival Trees,Ruoqing Zhu & Michael R. Kosorok,553,11
497,107,Interim Design Modifications in Time-to-Event Studies,Sebastian Irle & Helmut Schäfer,416,17
497,107,On Fractile Transformation of Covariates in Regression,Bodhisattva Sen & Probal Chaudhuri,318,1
497,107,Simplex Factor Models for Multivariate Unordered Categorical Data,Anirban Bhattacharya & David B. Dunson,748,9
497,107,Bootstrapping for Significance of Compact Clusters in Multidimensional Datasets,"Ranjan Maitra, Volodymyr Melnykov & Soumendra N. Lahiri",442,7
497,107,Sliced Latin Hypercube Designs,Peter Z. G. Qian,586,39
497,107,Optimal Designs for Rational Function Regression,Dávid Papp,371,15
497,107,Vast Volatility Matrix Estimation Using High-Frequency Data for Portfolio Selection,"Jianqing Fan, Yingying Li & Ke Yu",668,22
497,107,Book Reviews,,370,0
496,106,Statistics: An All-Encompassing Discipline,Nancy L. Geller,2381,6
496,106,A Likelihood Ratio Test Based Method for Signal Detection With Application to FDA’s Drug Safety Data,"Lan Huang, Jyoti Zalkikar & Ram C. Tiwari",1951,25
496,106,High-Dimensional ODEs Coupled With Mixed-Effects Modeling Techniques for Dynamic Gene Regulatory Network Identification,"Tao Lu, Hua Liang, Hongzhe Li & Hulin Wu",939,19
496,106,Predicting Viral Infection From High-Dimensional Biomarker Trajectories,"Minhua Chen, Aimee Zaas, Christopher Woods, Geoffrey S. Ginsburg, Joseph Lucas, David Dunson & Lawrence Carin",665,12
496,106,Semiparametric Bayesian Modeling of Income Volatility Heterogeneity,Shane T. Jensen & Stephen H. Shore,742,5
496,106,Geostatistical Model Averaging for Locally Calibrated Probabilistic Quantitative Precipitation Forecasting,"William Kleiber, Adrian E. Raftery & Tilmann Gneiting",812,11
496,106,Rasch Model and Its Extensions for Analysis of Aphasic Deficits in Syntactic Comprehension,"Roee Gutman, Gayle DeDe, David Caplan & Jun S. Liu",521,3
496,106,Multi-Domain Sampling With Applications to Structural Inference of Bayesian Networks,Qing Zhou,406,6
496,106,A Bayesian Semiparametric Approach to Intermediate Variables in Causal Inference,"Scott L. Schwartz, Fan Li & Fabrizia Mealli",669,14
496,106,A Regularized Hotelling’s T2 Test for Pathway Analysis in Proteomic Studies,"Lin S. Chen, Debashis Paul, Ross L. Prentice & Pei Wang",808,20
496,106,"Instability, Sensitivity, and Degeneracy of Discrete Exponential Families",Michael Schweinberger,641,19
496,106,A Perturbation Method for Inference on Regularized Regression Estimates,"Jessica Minnier, Lu Tian & Tianxi Cai",927,18
496,106,Elastic Net Regression Modeling With the Orthant Normal Prior,Chris Hans,873,15
496,106,Order-Restricted Inference for Multivariate Binary Data With Application to Toxicology,Ori Davidov & Shyamal Peddada,371,15
496,106,Semiparametric Approach to a Random Effects Quantile Regression Model,Mi-Ok Kim & Yunwen Yang,941,17
496,106,Bayesian Inference for General Gaussian Graphical Models With Application to Multivariate Lattice Data,"Adrian Dobra, Alex Lenkoski & Abel Rodriguez",607,24
496,106,Maximum Likelihood Estimations and EM Algorithms With Length-Biased Data,"Jing Qin, Jing Ning, Hao Liu & Yu Shen",720,18
496,106,Dynamic Orthogonal Components for Multivariate Time Series,David S. Matteson & Ruey S. Tsay,649,15
496,106,Model-Free Feature Screening for Ultrahigh-Dimensional Data,"Li-Ping Zhu, Lexin Li, Runze Li & Li-Xing Zhu",1079,76
496,106,A New Nuisance-Parameter Elimination Method With Application to the Unordered Homologous Chromosome Pairs Problem,Pengfei Li & Jing Qin,264,1
496,106,Semiparametric Stochastic Modeling of the Rate Function in Longitudinal Studies,"Bin Zhu, Jeremy M. G. Taylor & Peter X.-K. Song",426,4
496,106,Predictive Inference for Integrated Volatility,"Valentina Corradi, Walter Distaso & Norman R. Swanson",376,5
496,106,Forecasting Time Series With Complex Seasonal Patterns Using Exponential Smoothing,"Alysha M. De Livera, Rob J. Hyndman & Ralph D. Snyder",6126,79
496,106,Bayesian Kernel Mixtures for Counts,Antonio Canale & David B. Dunson,949,16
496,106,Large-Scale Correlation Screening,Alfred Hero & Bala Rajaratnam,770,25
496,106,Coupling Optional Pólya Trees and the Two Sample Problem,Li Ma & Wing Hung Wong,565,9
496,106,A Direct Estimation Approach to Sparse Linear Discriminant Analysis,Tony Cai & Weidong Liu,986,50
496,106,Identifiability and Estimation of Causal Effects by Principal Stratification With Outcomes Truncated by Death,"Peng Ding, Zhi Geng, Wei Yan & Xiao-Hua Zhou",576,11
496,106,A Framework for Assessing Broad Sense Agreement Between Ordinal and Continuous Measurements,"Limin Peng, Ruosha Li, Ying Guo & Amita Manatunga",633,2
496,106,Tweedie’s Formula and Selection Bias,Bradley Efron,778,25
496,106,Nonparametric Tests for Homogeneity Based on Non-Bipartite Matching,David M. Ruth & Robert A. Koyak,268,2
496,106,Building Consistent Regression Trees From Complex Sample Data,Daniell Toth & John L. Eltinge,516,4
496,106,Book Reviews,,494,0
496,106,2011 Editorial Collaborators,,247,0
496,106,Index to Volume 106 (2011),,247,0
495,106,"Population Value Decomposition, a Framework for the Analysis of Image Populations","Ciprian M. Crainiceanu, Brian S. Caffo, Sheng Luo, Vadim M. Zipunnikov & Naresh M. Punjabi",493,12
495,106,Comment,Nicole A. Lazar,112,0
495,106,Comment,Kerby Shedden,94,0
495,106,Comment,"E. F. Lock, A. B. Nobel & J. S. Marron",123,3
495,106,Comment,Ying Nian Wu,85,0
495,106,Rejoinder,"Ciprian M. Crainiceanu, Brian S. Caffo, Sheng Luo, Vadim M. Zipunnikov & Naresh M. Punjabi",110,0
495,106,Nonparametric Bayes Stochastically Ordered Latent Class Models,"Hongxia Yang, Sean O’Brien & David B. Dunson",245,4
495,106,Robust EM Continual Reassessment Method in Oncology Dose Finding,Ying Yuan & Guosheng Yin,236,18
495,106,Analysis of Long Period Variable Stars With Nonparametric Tests for Trend Detection,"Cheolwoo Park, Jeongyoun Ahn, Martin Hendry & Woncheol Jang",184,4
495,106,Fast and Accurate Approximation to Significance Tests in Genome-Wide Association Studies,Yu Zhang & Jun S. Liu,294,5
495,106,Functional Principal Component Analysis of Density Families With Categorical and Continuous Data on Canadian Entrant Manufacturing Firms,"Kim P. Huynh, David T. Jacho-Chávez, Robert J. Petrunia & Marcel Voia",292,7
495,106,Distinct Counting With a Self-Learning Bitmap,"Aiyou Chen, Jin Cao, Larry Shepp & Tuan Nguyen",151,1
495,106,A Statistical Framework for the Analysis of ChIP-Seq Data,"Pei Fen Kuan, Dongjun Chung, Guangjin Pan, James A. Thomson, Ron Stewart & Sündüz Keleş",640,41
495,106,Adaptive Confidence Intervals for the Test Error in Classification,Eric B. Laber & Susan A. Murphy,502,22
495,106,Comment,Richard J. Samworth,99,0
495,106,Comment,Peter Bühlmann,105,0
495,106,Comment,Lutz Dümbgen,83,0
495,106,Comment,Yair Goldberg & Michael R. Kosorok,106,0
495,106,Comment,Yuhong Yang & Gang Cheng,111,0
495,106,Comment,Susan Wei & Andrew B. Nobel,109,0
495,106,Comment,Wolfgang Polonik,94,0
495,106,Rejoinder,Eric B. Laber & Susan A. Murphy,131,1
495,106,An Asymptotically Pivotal Transform of the Residuals Sample Autocorrelations With Application to Model Checking,Miguel A. Delgado & Carlos Velasco,237,7
495,106,Variational Bayesian Inference for Parametric and Nonparametric Regression With Missing Data,"C. Faes, J. T. Ormerod & M. P. Wand",586,20
495,106,Bayesian Inference for the Spatial Random Effects Model,Emily L. Kang & Noel Cressie,706,24
495,106,Posterior Probability of Discovery and Expected Rate of Discovery for Multiple Hypothesis Testing and High Throughput Assays,Yihua Zhao,147,2
495,106,Correcting for Population Stratification in Genomewide Association Studies,D. Y. Lin & D. Zeng,278,6
495,106,Independent Component Analysis Involving Autocorrelated Sources With an Application to Functional Magnetic Resonance Imaging,"Seonjoo Lee, Haipeng Shen, Young Truong, Mechelle Lewis & Xuemei Huang",267,15
495,106,Large Volatility Matrix Inference via Combining Low-Frequency and High-Frequency Approaches,"Minjing Tao, Yazhen Wang, Qiwei Yao & Jian Zou",319,19
495,106,Rao–Blackwellization for Bayesian Variable Selection and Model Averaging in Linear and Binary Regression: A Novel Data Augmentation Approach,Joyee Ghosh & Merlise A. Clyde,558,10
495,106,Optimal Weight Choice for Frequentist Model Average Estimators,"Hua Liang, Guohua Zou, Alan T. K. Wan & Xinyu Zhang",637,47
495,106,Permutation Multiple Tests of Binary Features Do Not Uniformly Control Error Rates,"Eloise E. Kaizar, Yan Li & Jason C. Hsu",193,7
495,106,Hierarchical Clustering With Prototypes via Minimax Linkage,Jacob Bien & Robert Tibshirani,325,20
495,106,Summarizing Insurance Scores Using a Gini Index,"Edward W. Frees, Glenn Meyers & A. David Cummings",312,9
495,106,Linear or Nonlinear? Automatic Structure Discovery for Partially Linear Models,"Hao Helen Zhang, Guang Cheng & Yufeng Liu",503,51
495,106,A Measure of Stationarity in Locally Stationary Processes With Applications to Testing,"Holger Dette, Philip Preuß & Mathias Vetter",261,14
495,106,SparseNet: Coordinate Descent With Nonconvex Penalties,"Rahul Mazumder, Jerome H. Friedman & Trevor Hastie",998,109
495,106,Multi-Layer Designs for Computer Experiments,Shan Ba & V. Roshan Joseph,247,6
495,106,GLS Estimation of Dynamic Factor Models,Jörg Breitung & Jörn Tenhofen,459,15
495,106,"Robust, Adaptive Functional Regression in Functional Mixed Model Framework","Hongxiao Zhu, Philip J. Brown & Jeffrey S. Morris",443,21
495,106,Density Estimation in Several Populations With Uncertain Population Membership,"Yanyuan Ma, Jeffrey D. Hart & Raymond J. Carroll",175,2
495,106,Fusion-Refinement Procedure for Dimension Reduction With Missing Response at Random,Xiaobo Ding & Qihua Wang,365,12
495,106,Predicting False Discovery Proportion Under Dependence,Subhashis Ghosal & Anindya Roy,200,2
495,106,Book Reviews,,132,0
494,106,Estimating the Term Structure With a Semiparametric Bayesian Hierarchical Model: An Application to Corporate Bonds,"Alejandro Cruz-Marcelo, Katherine B. Ensor & Gary L. Rosner",313,2
494,106,An Approach to the Estimation of Chronic Air Pollution Effects Using Spatio-Temporal Information,"Sonja Greven, Francesca Dominici & Scott Zeger",457,31
494,106,Multivariate Regression Analysis for the Item Count Technique,Kosuke Imai,486,44
494,106,Self-Controlled Case Series Analysis With Event-Dependent Observation Periods,"C. Paddy Farrington, Karim Anaya-Izquierdo, Heather J. Whitaker, Mounia N. Hocine, Ian Douglas & Liam Smeeth",340,27
494,106,Predictive Macro-Finance With Dynamic Partition Models,"Daniel Zantedeschi, Paul Damien & Nicholas G. Polson",216,4
494,106,Malaria in Northwest India: Data Analysis via Partially Observed Stochastic Differential Equation Models Driven by Lévy Noise,"Anindya Bhadra, Edward L. Ionides, Karina Laneri, Mercedes Pascual, Menno Bouma & Ramesh C. Dhiman",482,15
494,106,Global Warming and Local Dimming: The Statistical Evidence,"Jan R. Magnus, Bertrand Melenberg & Chris Muris",504,6
494,106,Rejoinder,"Jan R. Magnus, Bertrand Melenberg & Chris Muris",87,0
494,106,Comment,T. Storelvmo & T. Leirvik,93,0
494,106,Modeling Partial Compliance Through Copulas in a Principal Stratification Framework,Francesco Bartolucci & Leonardo Grilli,191,9
494,106,Cocaine Dependence Treatment Data: Methods for Measurement Error Problems With Predictors Derived From Stationary Stochastic Processes,"Yongtao Guan, Yehua Li & Rajita Sinha",169,1
494,106,Identifying Risk Factors for Severe Childhood Malnutrition by Boosting Additive Quantile Regression,"Nora Fenske, Thomas Kneib & Torsten Hothorn",584,37
494,106,Using Split Samples and Evidence Factors in an Observational Study of Neonatal Outcomes,"Kai Zhang, Dylan S. Small, Scott Lorch, Sindhu Srinivas & Paul R. Rosenbaum",196,8
494,106,Inference for Quantitation Parameters in Polymerase Chain Reactions via Branching Processes With Random Effects,Bret Hanlon & Anand N. Vidyashankar,165,3
494,106,A Direct Bootstrap Method for Complex Sampling Designs From a Finite Population,Erika Antal & Yves Tillé,472,14
494,106,Nonparametric Independence Screening in Sparse Ultra-High-Dimensional Additive Models,"Jianqing Fan, Yang Feng & Rui Song",804,105
494,106,Estimating the Jump Activity Index Under Noisy Observations Using High-Frequency Data,"Bing-Yi Jing, Xin-Bing Kong & Zhi Liu",318,5
494,106,Nonparametric Evaluation of Biomarker Accuracy Under Nested Case-Control Studies,Tianxi Cai & Yingye Zheng,286,8
494,106,Randomization-Based Inference Within Principal Strata,Tracy L. Nolen & Michael G. Hudgens,220,6
494,106,A Constrained ℓ1 Minimization Approach to Sparse Precision Matrix Estimation,"Tony Cai, Weidong Liu & Xi Luo",1359,125
494,106,Bootstrapping Lasso Estimators,A. Chatterjee & S. N. Lahiri,1887,64
494,106,Outlier Detection Using Nonconvex Penalized Regression,Yiyuan She & Art B. Owen,958,44
494,106,Nonparametric Regression Analysis for Group Testing Data,Aurore Delaigle & Alexander Meister,258,15
494,106,Do-Validation for Kernel Density Estimation,"Enno Mammen, María Dolores Martínez Miranda, Jens Perch Nielsen & Stefan Sperlich",258,14
494,106,Projection Estimators for Generalized Linear Models,Andrea Bergesio & Victor J. Yohai,251,5
494,106,Adaptive Thresholding for Sparse Covariance Matrix Estimation,Tony Cai & Weidong Liu,840,86
494,106,A Semiparametric Threshold Model for Censored Longitudinal Data Analysis,Jialiang Li & Wenyang Zhang,362,10
494,106,The Degrees of Freedom of Partial Least Squares Regression,Nicole Krämer & Masashi Sugiyama,515,34
494,106,Robust and Efficient One-Way MANOVA Tests,Stefan Van Aelst & Gert Willems,354,18
494,106,An Outlier-Robust Fit for Generalized Additive Models With Applications to Disease Outbreak Detection,Azadeh Alimadad & Matias Salibian-Barrera,316,14
494,106,Best Predictive Small Area Estimation,"Jiming Jiang, Thuan Nguyen & J. Sunil Rao",597,16
494,106,Making and Evaluating Point Forecasts,Tilmann Gneiting,1605,132
494,106,Book Reviews,,166,0
494,106,Correction,,70,0
493,106,Statistics: A Key to Innovation in a Data-Centric World!,Sastry G. Pantula,260,7
493,106,Bayesian Spatial Quantile Regression,"Brian J. Reich, Montserrat Fuentes & David B. Dunson",1476,48
493,106,Statistical Estimation of Word Acquisition With Application to Readability Prediction,"Paul Kidwell, Guy Lebanon & Kevyn Collins-Thompson",183,2
493,106,A Hierarchical Model for Quantifying Forest Variables Over Large Heterogeneous Landscapes With Uncertain Forest Areas,"Andrew O. Finley, Sudipto Banerjee & David W. MacFarlane",235,10
493,106,Online Model-Based Clustering for Crisis Identification in Distributed Computing,Dawn B. Woodard & Moises Goldszmidt,167,2
493,106,Modeling Three-Dimensional Chromosome Structures Using Gene Expression Data,"Guanghua Xiao, Xinlei Wang & Arkady B. Khodursky",190,6
493,106,"Multiple Testing for Pattern Identification, With Applications to Microarray Time-Course Experiments",Wenguang Sun & Zhi Wei,298,10
493,106,Changepoints in the North Atlantic Tropical Cyclone Record,"Michael W. Robbins, Robert B. Lund, Colin M. Gallagher & QiQi Lu",286,16
493,106,Self-Exciting Point Process Modeling of Crime,"G. O. Mohler, M. B. Short, P. J. Brantingham, F. P. Schoenberg & G. E. Tita",1226,119
